order_date,order_number,order_warehouse_id,store_id,order_status,item_id,amount_per_unit,ordered_quantity,item_discount,expected_delivery_date
13/02/2023,23044924273,3,4.37E+12,CLOSED,P389807971632843690,795,1,0,14/02/2023
08/02/2023,23039110711,3,3.69E+12,CLOSED,P853590943874293593,2210,3,0,09/02/2023
18/02/2023,23049245157,9,1qzxxsQCG6ZmaGlHkfeCgq,CLOSED,P658258557184584425,229,1,0,19/02/2023
18/02/2023,23049245157,9,1qzxxsQCG6ZmaGlHkfeCgq,CLOSED,P195222500955482497,189,1,0,19/02/2023
18/02/2023,23049245157,9,1qzxxsQCG6ZmaGlHkfeCgq,CLOSED,P5904807297180,56,6,0,19/02/2023
07/02/2023,23038511616,2,3.68E+12,CLOSED,P064177665253493896,300,2,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P325079463213302243,219,1,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P688334443050811840,375,1,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P579015212615131206,760,1,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P195222500955482497,189,1,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P240969536398866749,163,1,0,08/02/2023
24/02/2023,23055857053,5,2dgHLB5Sy08a2RKAkoaPBd,CLOSED,P411356364996092377,4827,1,0,25/02/2023
19/02/2023,23050418686,5,5WjxrytLbvj5zQbmDp84cN,CLOSED,P364841660210293534,29200,1,0,20/02/2023
04/02/2023,23035667675,5,3ZQEGtFGXOh6fDmTwlRYaA,CLOSED,P411356364996092377,2500,50,0,07/02/2023
06/02/2023,23037531866,3,3PW7GtIEsvddTQ8J6J4ISU,CLOSED,P140818019641074400,609.84,10,60.3000031,07/02/2023
18/02/2023,23049248093,8,6oqvy0JcKjE8JcwJ1jVGBQ,CLOSED,P457360651810306573,48,21,0,19/02/2023
18/02/2023,23049248093,8,6oqvy0JcKjE8JcwJ1jVGBQ,CLOSED,P5754831536284,1000,4,0,19/02/2023
17/02/2023,23048231176,11,2AImWgZbGjo0wTCIEpn36G,CLOSED,P5646494728348,1660,1,15,18/02/2023
01/02/2023,23032143565,3,2aGFJ7jc46RwZJs5O3i1Ts,CLOSED,P193053596797216954,1100,5,0,02/02/2023
01/02/2023,23032685378,12,3W3hIXPh2mny2m9HcAC2u8,CLOSED,P411356364996092377,2490,5,0,02/02/2023
13/02/2023,23044475024,12,7FIlANqOubdefo79jOeSBj,CLOSED,P380687603870650147,521,1,0,14/02/2023
13/02/2023,23044475024,12,7FIlANqOubdefo79jOeSBj,CLOSED,P193053596797216954,1200,2,0,14/02/2023
02/02/2023,23033487725,3,3FOp9k2tHWlBGIroC62Y4d,CLOSED,P193053596797216954,1100,5,0,03/02/2023
04/02/2023,23035760870,8,26jnVUppb18KYhbXu3TXPR,CLOSED,P193053596797216954,1150,5,0,06/02/2023
23/02/2023,23054126554,12,32ptFP0ausr4wAsNu4pd5n,CLOSED,P783967095380393678,58,2,0,25/02/2023
12/02/2023,23043228251,17,7LUdi0TVqSjunGde0ZN325,CLOSED,P380687603870650147,530,1,0,13/02/2023
12/02/2023,23043228251,17,7LUdi0TVqSjunGde0ZN325,CLOSED,P5754831536284,962,1,0,13/02/2023
14/02/2023,23045407031,12,6rC6cszViemonCcHpahRmO,CLOSED,P113501842169684523,41200,1,0,15/02/2023
14/02/2023,23045407031,12,6rC6cszViemonCcHpahRmO,CLOSED,P517421473985125918,42000,1,0,15/02/2023
09/02/2023,23040019933,9,40F5jewmC4nnEpL2HaII60,CLOSED,P624415896967882524,150,1,29,11/02/2023
09/02/2023,23040019933,9,40F5jewmC4nnEpL2HaII60,CLOSED,P254565340189105942,150,1,21,11/02/2023
09/02/2023,23040019933,9,40F5jewmC4nnEpL2HaII60,CLOSED,P195427293649413208,150,1,29,11/02/2023
09/02/2023,23040019933,9,40F5jewmC4nnEpL2HaII60,CLOSED,P173894695652109543,150,1,29,11/02/2023
09/02/2023,23040019933,9,40F5jewmC4nnEpL2HaII60,CLOSED,P501562606967198531,69,3,0,11/02/2023
09/02/2023,23040019933,9,40F5jewmC4nnEpL2HaII60,CLOSED,P987913814293305735,307,1,0,11/02/2023
13/02/2023,23044841308,2,1KtJDy4or2KHZkmcMEKLHk,CLOSED,P632520308446477416,8500,1,0,14/02/2023
13/02/2023,23044841308,2,1KtJDy4or2KHZkmcMEKLHk,CLOSED,P649616990143878239,145,10,80,14/02/2023
13/02/2023,23044738479,2,6ebgNMh3tCjEsz1V1tDoi0,CLOSED,P380687603870650147,533,2,0,14/02/2023
13/02/2023,23044738479,2,6ebgNMh3tCjEsz1V1tDoi0,CLOSED,P047986671890243020,535,1,0,14/02/2023
01/02/2023,23032332616,9,7JncDJDDvzzhoaGc9MEV8Z,CLOSED,P5523409666204,2885,1,0,02/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P649616990143878239,171,2,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P295490273151623093,45,5,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P219168182313597496,93,1,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P543266846332134431,46,6,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P364860885943378501,289,2,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P739157783784720947,225,1,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P092719702722427974,36,3,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P440035622322435201,164,2,14,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P193053596797216954,2118,1,0,20/02/2023
19/02/2023,23050496348,8,6wlZZRmOrkwTHMn8iqO18l,CLOSED,P649176766316708236,1350,1,0,20/02/2023
22/02/2023,23053628403,3,2pR5m0nPH9Yk27Q6I1xoym,CLOSED,P539165630164456661,200,3,0,23/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P173894695652109543,129,2,0,07/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P478356172071872411,284,1,6,07/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P783010263382519554,219,1,0,07/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P862282883383681728,223,1,0,07/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P195427293649413208,129,2,0,07/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P755828555672107171,284,1,6,07/02/2023
06/02/2023,23037442758,3,3ulp8vMyOolBi9aGZHwis,CLOSED,P624415896967882524,129,2,0,07/02/2023
05/02/2023,23036423894,3,2OZ45wyszENe53r1GMC0Lf,CLOSED,P029879096656020398,112,5,0,06/02/2023
05/02/2023,23036423894,3,2OZ45wyszENe53r1GMC0Lf,CLOSED,P566872189864672936,146,3,6,06/02/2023
05/02/2023,23036423894,3,2OZ45wyszENe53r1GMC0Lf,CLOSED,P819774846623635130,310,3,0,06/02/2023
21/02/2023,23052898571,11,7gYzJsjIhQ4sJug3Vw8gFi,CLOSED,P857842449379105489,173,1,5,22/02/2023
21/02/2023,23052898571,11,7gYzJsjIhQ4sJug3Vw8gFi,CLOSED,P987913814293305735,304,1,0,22/02/2023
21/02/2023,23052898571,11,7gYzJsjIhQ4sJug3Vw8gFi,CLOSED,P755828555672107171,281,2,0,22/02/2023
21/02/2023,23052504082,11,7HlgAWsUlUsMOWxxifoRzr,CLOSED,P411356364996092377,4827,1,0,22/02/2023
21/02/2023,23052504082,11,7HlgAWsUlUsMOWxxifoRzr,CLOSED,P501562606967198531,69,1,2,22/02/2023
07/02/2023,23038252991,3,1xpP8I7Yn7xQN68DbZ5BLz,CLOSED,P088745892659741776,6125,1,0,08/02/2023
07/02/2023,23038252991,3,1xpP8I7Yn7xQN68DbZ5BLz,CLOSED,P727299427725696314,3575,1,0,08/02/2023
03/02/2023,23034022950,3,7bzuUZ632koAcfc8DCoS8c,CLOSED,P411356364996092377,2490,2,0,04/02/2023
27/02/2023,23058720567,4,2bgdfxgjKMUB9Awy9WNcXm,CLOSED,P5646494728348,1650,3,0,28/02/2023
13/02/2023,23044711514,3,3195fMZnCpfi5c5m9FsMl5,CLOSED,P411356364996092377,2655,1,0,14/02/2023
13/02/2023,23044711514,3,3195fMZnCpfi5c5m9FsMl5,CLOSED,P193053596797216954,1150,1,0,14/02/2023
21/02/2023,23052764968,16,7eD6AdbZO5fHMxfVYzVwuA,CLOSED,P903330476339127758,5765,1,0,22/02/2023
13/02/2023,23044437782,5,6B6rkQm2kDspXAnkrIpkwI,CLOSED,P193053596797216954,1200,4,0,14/02/2023
04/02/2023,23035744249,5,PjQfo7FKtBMptWXCqw3IU,CLOSED,P411356364996092377,2500,2,0,06/02/2023
09/02/2023,23040070502,12,4oB0cnb612EOrotimx6QzT,CLOSED,P411356364996092377,2700,1,0,11/02/2023
02/02/2023,23033129239,3,3G7tD7wgxcaJL5wHPXnQKT,CLOSED,P193053596797216954,1100,5,0,03/02/2023
25/02/2023,23056092316,11,6G8QwEIbg48QoxJJm3V9f7,CLOSED,P5523409502364,3105,1,0,27/02/2023
09/02/2023,23040914296,16,6u3WlZSsoUp25Hznid26zX,CLOSED,P321503938791151537,477,6,354,11/02/2023
22/02/2023,23053939572,11,65VAstFzaDtx7a6hpoDKRo,CLOSED,P630603443753923473,1150,1,0,23/02/2023
14/02/2023,23045497501,8,fOHgTguiQ5wguN67A2rWe,CLOSED,P376757209655746261,99,3,6,15/02/2023
16/02/2023,23047404480,12,32Qm8TllPohys0bS74F5Nd,CLOSED,P652241178074685396,5670,1,0,18/02/2023
19/02/2023,23050652063,2,rxl8iJcIqE6PsmdvbcMIn,CLOSED,P087898865302058742,2360,1,0,20/02/2023
19/02/2023,23050652063,2,rxl8iJcIqE6PsmdvbcMIn,CLOSED,P050732763332810694,395,1,0,20/02/2023
18/02/2023,23049228903,16,49TOXH24GztK5OZt34YFPh,CLOSED,P188829017397269194,890,2,0,19/02/2023
18/02/2023,23049228903,16,49TOXH24GztK5OZt34YFPh,CLOSED,P767358101667297284,69,6,12,19/02/2023
07/02/2023,23038696783,11,4l900H8Ggo22eX42uBghFX,CLOSED,P650316214490816703,166,2,0,08/02/2023
18/02/2023,23049090758,11,6JJqzneXC64YiPNNDyu0Z5,CLOSED,P429408978516086528,1659,3,0,20/02/2023
13/02/2023,23044207633,11,7P2e1k6Ppw0Bzzq5sjZWFV,CLOSED,P963553626493250898,8100,1,0,14/02/2023
18/02/2023,23049751002,11,4w1FZMqEL71z9VPXfzsRH9,CLOSED,P704304069113312508,1325,2,20,20/02/2023
15/02/2023,23046686298,16,2U0f4ID19dkz1e6wLrGQey,CLOSED,P759406324816438628,90,3,0,16/02/2023
15/02/2023,23046686298,16,2U0f4ID19dkz1e6wLrGQey,CLOSED,P227644615428796458,298,1,0,16/02/2023
15/02/2023,23046686298,16,2U0f4ID19dkz1e6wLrGQey,CLOSED,P754974230412094641,188,1,0,16/02/2023
15/02/2023,23046686298,16,2U0f4ID19dkz1e6wLrGQey,CLOSED,P433906368502020173,219,1,0,16/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P429408978516086528,1655.5,1,0,02/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P577825142492862282,159,1,0,02/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P535380095299579789,159,1,0,02/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P144432447878205178,159,1,0,02/02/2023
06/02/2023,23037880405,11,3gbs311gcETP6DhvRkMjyN,CLOSED,P441106098401049041,308,1,0,07/02/2023
14/02/2023,23045143080,11,4k4RxOTmQveJf8UdUkihAp,CLOSED,P429408978516086528,1659,2,0,16/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P955308666665311808,222,3,24,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P577825142492862282,159,2,0,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P535380095299579789,159,2,0,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P455858931135214882,90,4,0,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P417547047924949473,699,1,0,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P458533750595527282,159,3,0,25/02/2023
23/02/2023,23054646762,11,4gWsDm2fjDd6SKL3XDDiaE,CLOSED,P5631859720348,288,6,0,24/02/2023
28/02/2023,23059327314,16,4ACJB4eBIM0h2f4CHPX713,CLOSED,P709098183462306010,162,5,0,01/03/2023
28/02/2023,23059327314,16,4ACJB4eBIM0h2f4CHPX713,CLOSED,P961355115515244721,320,5,0,01/03/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P5610969923740,77,6,0,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P417547047924949473,685,2,10,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P124583550873819595,153,3,0,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P218808347485061827,82,12,12,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P157666964931339102,729,5,0,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P101782987403458610,151,3,33,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P361078586714872341,33,12,0,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P843453333739181497,347,3,0,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P400852436851419243,83,6,0,08/02/2023
07/02/2023,23038270376,11,1MJwhVNOOj48CEQ6YyRmli,CLOSED,P429408978516086528,1655.5,2,0,08/02/2023
23/02/2023,23054213634,11,2rhO21BG5YDfkczIj8SAGi,CLOSED,P602800325506283514,210,6,42,24/02/2023
23/02/2023,23054213634,11,2rhO21BG5YDfkczIj8SAGi,CLOSED,P5274344784028,2400,1,0,24/02/2023
18/02/2023,23049030588,2,1xRcHEfx6UivkUnGjJ4Lk8,CLOSED,P510597221483309850,405,1,0,20/02/2023
18/02/2023,23049030588,2,1xRcHEfx6UivkUnGjJ4Lk8,CLOSED,P409060382101685693,74,5,0,20/02/2023
26/02/2023,23057979223,2,5WbcycJIAfl8pWg3E8joKX,CLOSED,P001934019480465500,4150,1,0,27/02/2023
13/02/2023,23044176303,2,3wgagN1Xv4EKT5mJDUegGu,CLOSED,P662733296227502693,575,10,0,14/02/2023
09/02/2023,23040012187,2,3.68E+12,CLOSED,P249975121528162827,105,4,4,10/02/2023
09/02/2023,23040012187,2,3.68E+12,CLOSED,P5631859720348,295,5,0,10/02/2023
09/02/2023,23040012187,2,3.68E+12,CLOSED,P650495217571001862,105,4,0,10/02/2023
08/02/2023,23039160769,9,4oM3U6Gny2Ux1Lx1FEkpnH,CLOSED,P438261221085846850,107,2,0,09/02/2023
08/02/2023,23039160769,9,4oM3U6Gny2Ux1Lx1FEkpnH,CLOSED,P718441254826538880,150,1,29,09/02/2023
08/02/2023,23039160769,9,4oM3U6Gny2Ux1Lx1FEkpnH,CLOSED,P228178488503285780,540,1,10,09/02/2023
07/02/2023,23038895454,5,4fdQL3sJGRBQnzPBYU8AwR,CLOSED,P803497273684050140,124,1,0,08/02/2023
07/02/2023,23038895454,5,4fdQL3sJGRBQnzPBYU8AwR,CLOSED,P429705907835949792,250,1,3,08/02/2023
16/02/2023,23047701727,9,1Ldy4iNJl1EA3kA2JlmDfs,CLOSED,P438261221085846850,107,1,0,18/02/2023
16/02/2023,23047701727,9,1Ldy4iNJl1EA3kA2JlmDfs,CLOSED,P738562013595918857,297,2,0,18/02/2023
08/02/2023,23039830098,2,4.09E+12,CLOSED,P410516201720468926,2850,1,0,09/02/2023
08/02/2023,23039830098,2,4.09E+12,CLOSED,P008718124152806694,133,2,0,09/02/2023
15/02/2023,23046139446,3,58Cd2KWUoZZsSV3aNgayNN,CLOSED,P154916167304767322,3275,1,0,16/02/2023
15/02/2023,23046139446,3,58Cd2KWUoZZsSV3aNgayNN,CLOSED,P087898865302058742,2460,1,0,16/02/2023
22/02/2023,23053560519,3,3kaMEJMVm9wzzOCHNLaq6G,CLOSED,P521082482489414198,86,10,0,23/02/2023
14/02/2023,23045152298,3,4.37E+12,CLOSED,P948008949098265126,238.5,1,2.4000001,15/02/2023
14/02/2023,23045152298,3,4.37E+12,CLOSED,P029928934638087033,858.5,1,17,15/02/2023
14/02/2023,23045152298,3,4.37E+12,CLOSED,P083121659757802660,68,2,13.6000004,15/02/2023
25/02/2023,23056405349,3,67xHQmoPyZVsDgswyTknA9,CLOSED,P672333102824274844,71.5,6,51,27/02/2023
25/02/2023,23056405349,3,67xHQmoPyZVsDgswyTknA9,CLOSED,P590429597036441943,335,2,60,27/02/2023
24/02/2023,23055750232,3,42vG0BqNesfLrhyq0mqifR,CLOSED,P008857617951512834,115,12,24,25/02/2023
24/02/2023,23055750232,3,42vG0BqNesfLrhyq0mqifR,CLOSED,P881311747325487679,152,12,36,25/02/2023
11/02/2023,23042550632,3,3.98E+12,CLOSED,P5919282921628,2715,1,0,13/02/2023
11/02/2023,23042550632,3,3.98E+12,CLOSED,P5919286657180,2830,6,0,13/02/2023
21/02/2023,23052886082,8,5oAa4O65PTOONTAK2MT9G4,CLOSED,P414499657997387549,5775,1,0,22/02/2023
06/02/2023,23037640342,2,6tG4qNEi5GOWedAXlk3rV3,CLOSED,P5271676682396,5500,1,0,07/02/2023
16/02/2023,23047429203,2,k8MA0xQuhNIzXdbFenPP6,CLOSED,P676100578650902282,1300,6,60,17/02/2023
16/02/2023,23047429203,2,k8MA0xQuhNIzXdbFenPP6,CLOSED,P536168783907427027,535,3,21,17/02/2023
20/02/2023,23051194160,2,4Fnx5nkCgntmmf1XUcoboG,CLOSED,P087898865302058742,2360,2,0,21/02/2023
03/02/2023,23034947529,2,1HJ7M1vGX77WpBQhS4jf6w,CLOSED,P353985019525485810,251,1,5,04/02/2023
17/02/2023,23048368233,2,3.75E+12,CLOSED,P802529794881888285,113,10,0,18/02/2023
21/02/2023,23052871618,2,5rkTRSk0zMpZAAbo0LABMY,CLOSED,P087898865302058742,2360,2,0,22/02/2023
16/02/2023,23047876078,9,3CKjpRLLxSDu2pGP0b95lC,CLOSED,P643965260765507236,160,12,0,18/02/2023
08/02/2023,23039846286,2,3.78E+12,CLOSED,P5904807559324,995,8,0,09/02/2023
08/02/2023,23039846286,2,3.78E+12,CLOSED,P544845278602121277,630,1,10,09/02/2023
08/02/2023,23039846286,2,3.78E+12,CLOSED,P536168783907427027,535,1,10,09/02/2023
22/02/2023,23053749274,5,6MuKyG7mx32bgiN7dIDL4V,CLOSED,P211662356849219046,135,2,0,23/02/2023
13/02/2023,23044924273,3,4.37E+12,CLOSED,P635503529453045836,1180,1,0,14/02/2023
10/02/2023,23041793460,3,3.79E+12,CLOSED,P5271668785308,6125,1,0,11/02/2023
05/02/2023,23036351830,3,10DptMbyzPdOdVyEKdYrz,CLOSED,P5904808771740,2620,20,0,06/02/2023
10/02/2023,23041588586,7,3rjy90Br0q1iG2yWs13ggA,CLOSED,P811271190347184596,8850,1,0,11/02/2023
18/02/2023,23049245157,9,1qzxxsQCG6ZmaGlHkfeCgq,CLOSED,P228178488503285780,535,2,0,19/02/2023
18/02/2023,23049245157,9,1qzxxsQCG6ZmaGlHkfeCgq,CLOSED,P754974230412094641,189,1,0,19/02/2023
07/02/2023,23038511616,2,3.68E+12,CLOSED,P850744270230871589,405,1,0,08/02/2023
07/02/2023,23038511616,2,3.68E+12,CLOSED,P249113807457710817,180,3,9,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P5631859720348,310,1,20,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P589639727788997674,108,1,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P754974230412094641,189,1,0,08/02/2023
07/02/2023,23038925888,9,SiKc6sGzmLXwNn0oE56mN,CANCELLED,P709098183462306010,161,1,0,08/02/2023
22/02/2023,23053924733,9,6uwcTTxCQDeFErVQe7JhKp,CLOSED,P441106098401049041,303,1,0,23/02/2023
07/02/2023,23038212584,2,7j2PuygaR4ZXWBWanoc5cA,CLOSED,P850744270230871589,405,1,0,08/02/2023
13/02/2023,23044867399,3,3.71E+12,CLOSED,P510597221483309850,403,2,0,14/02/2023
15/02/2023,23046704137,8,6ykZ1U6wOt9f67SfGLCMNZ,CLOSED,P724838909696345320,99,3,0,16/02/2023
02/02/2023,23033787566,3,1tKdxhULWdhEW3V4KJM50M,CLOSED,P536168783907427027,545,3,15,03/02/2023
07/02/2023,23038842158,11,2XVGveklP0tkXmuWnasToc,CANCELLED,P5610969923740,77,12,0,08/02/2023
25/02/2023,23056552389,8,1Rv00j1LIC4vPmdW0DE44O,CANCELLED,P414499657997387549,5950,1,0,26/02/2023
04/02/2023,23035694933,3,6Xo1uJmcGjSk4euU6wu7uc,CLOSED,P154916167304767322,3275,2,0,06/02/2023
05/02/2023,23036518456,5,2fzm9yHqOZiYlTa6A68q6Y,CLOSED,P686913253592544104,150,6,126,07/02/2023
05/02/2023,23036518456,5,2fzm9yHqOZiYlTa6A68q6Y,CLOSED,P024705403611172009,285,1,0,07/02/2023
05/02/2023,23036518456,5,2fzm9yHqOZiYlTa6A68q6Y,CLOSED,P361078586714872341,33,12,0,07/02/2023
06/02/2023,23037671754,3,7cDJ8b96C7DYKukA2SL3Bx,CLOSED,P193053596797216954,1150,5,0,07/02/2023
20/02/2023,23051768937,16,3y7ainCgewlVW78YBZR3bg,CANCELLED,P380687603870650147,575,10,0,21/02/2023
04/02/2023,23035240218,16,3r34xacJdBJSUO2AInmdUe,CANCELLED,P193053596797216954,1170,4,0,05/02/2023
06/02/2023,23037369750,11,5eVtSkolgeO77kbSjUWHv7,CLOSED,P193053596797216954,1200,5,0,07/02/2023
14/02/2023,23045120263,11,EINeH29tSlaYRQVn2ERQT,CLOSED,P193053596797216954,1160,5,0,15/02/2023
23/02/2023,23054714004,4,1DNDqFvX7IjzBAaJB1UGGI,CLOSED,P193053596797216954,2118,1,0,24/02/2023
11/02/2023,23042196741,12,2mhdanenXHK7U1Y2wmugxw,CLOSED,P193053596797216954,1150,5,0,12/02/2023
25/02/2023,23056479887,15,2mFXHNLGZEfHJu1A9yg6x2,CLOSED,P023376914847187098,2300,2,0,27/02/2023
12/02/2023,23043574612,8,5R4JrFXJJMpUtGrF7dY96w,CLOSED,P193053596797216954,1200,2,0,13/02/2023
13/02/2023,23044326758,11,4BsxHbDsV75chGxkshUKL0,CLOSED,P193053596797216954,1165,6,0,14/02/2023
11/02/2023,23042486715,2,2nXAYksE1TwjZ8i6eWpqAK,CLOSED,P193053596797216954,1150,10,0,13/02/2023
02/02/2023,23033732613,17,5jjRn8AXa6SDKEE4GjXy17,CLOSED,P114061538776151007,5775,1,0,04/02/2023
18/02/2023,23049228903,16,49TOXH24GztK5OZt34YFPh,CLOSED,P501562606967198531,69,6,12,19/02/2023
18/02/2023,23049228903,16,49TOXH24GztK5OZt34YFPh,CLOSED,P440035622322435201,164,3,15,19/02/2023
18/02/2023,23049228903,16,49TOXH24GztK5OZt34YFPh,CLOSED,P031424660499074546,119,1,0,19/02/2023
18/02/2023,23049228903,16,49TOXH24GztK5OZt34YFPh,CLOSED,P910306573686959315,155,1,0,19/02/2023
07/02/2023,23038696783,11,4l900H8Ggo22eX42uBghFX,CLOSED,P828808338141544006,167,3,0,08/02/2023
01/02/2023,23032982820,11,5hLA0u3Vshp03nWxMGz5qI,CLOSED,P576191834427578853,2599,1,0,02/02/2023
03/02/2023,23034328152,11,DJMTaRzDp2HCYlzR65InQ,CLOSED,P044497185782194630,5740,1,0,04/02/2023
18/02/2023,23049751002,11,4w1FZMqEL71z9VPXfzsRH9,CLOSED,P785191283431462872,7400,1,0,20/02/2023
15/02/2023,23046686298,16,2U0f4ID19dkz1e6wLrGQey,CLOSED,P144478063365155573,219,1,0,16/02/2023
15/02/2023,23046686298,16,2U0f4ID19dkz1e6wLrGQey,CLOSED,P672860108389576100,90,2,0,16/02/2023
21/02/2023,23052574351,14,5QEGIhoLyUenQwDnO8Kcev,CLOSED,P562673791863556935,755,1,0,22/02/2023
21/02/2023,23052574351,14,5QEGIhoLyUenQwDnO8Kcev,CLOSED,P677944287282896623,535,2,0,22/02/2023
21/02/2023,23052574351,14,5QEGIhoLyUenQwDnO8Kcev,CLOSED,P012517406803287462,550,1,0,22/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P671358904857563229,167,1,0,02/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P958825239891111469,380,2,10,02/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P5646494728348,1660,1,15,02/02/2023
01/02/2023,23032373100,11,2wCeZcoBaurER5pO0Yopdc,CLOSED,P987913814293305735,300,2,0,02/02/2023
06/02/2023,23037880405,11,3gbs311gcETP6DhvRkMjyN,CLOSED,P007632227914935872,19.5,20,0,07/02/2023
06/02/2023,23037880405,11,3gbs311gcETP6DhvRkMjyN,CLOSED,P498295645605374079,161,8,0,07/02/2023
14/02/2023,23045778180,11,3YOsn1uQS2BbFi0G0w6en5,CLOSED,P193053596797216954,1160,5,0,15/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P380687603870650147,580,1,0,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P399140383807311813,159,3,0,25/02/2023
24/02/2023,23055146361,11,2dj1Y642WAtMl6MncDfb92,CLOSED,P712545140721116404,90,5,0,25/02/2023
02/02/2023,23033780983,11,2T8I5bPZeYrJNZQa0SQiUB,CLOSED,P044497185782194630,5750,1,0,04/02/2023
28/02/2023,23059327314,16,4ACJB4eBIM0h2f4CHPX713,CLOSED,P456423272751928212,867,1,0,01/03/2023
28/02/2023,23059327314,16,4ACJB4eBIM0h2f4CHPX713,CLOSED,P729051756391850403,195,5,0,01/03/2023
28/02/2023,23059327314,16,4ACJB4eBIM0h2f4CHPX713,CLOSED,P807437470962023492,280,5,0,01/03/2023
28/02/2023,23059327314,16,4ACJB4eBIM0h2f4CHPX713,CLOSED,P708452219513505177,1490,2,0,01/03/2023
16/02/2023,23047997978,2,1aeKURHfC8RBlEavZmSa5e,CLOSED,P841144077896038212,48,14,0,17/02/2023
